Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_loss	rate_neo	root_freqs[1]	root_freqs[2]	tree_length
0	-37.96087	-56.61568	18.6548	2.079643	3.231215	0.5116556	0.875526	0.124474	0.8008351
6	-40.51953	-59.40596	18.88643	1.493899	1.044246	1.184022	0.740393	0.259607	1.572772
12	-38.98697	-58.99917	20.01219	2.69499	1.044246	0.1725374	0.430641	0.569359	0.2388886
18	-38.42232	-61.41849	22.99617	1.364624	0.1643588	0.1725374	0.306367	0.693633	0.454356
24	-49.31485	-69.11785	19.803	1.046301	2.076004	0.4020722	0.740523	0.259477	1.389431
30	-37.11715	-59.14267	22.02553	1.412976	0.4914736	0.01904009	0.130026	0.869974	1.426388
36	-32.49669	-55.01558	22.5189	0.1936563	0.4914736	0.1632922	0.440332	0.559668	1.523112
42	-30.18766	-51.70988	21.52222	0.08449701	0.8371386	0.1632922	0.440332	0.559668	1.96724
48	-26.44399	-47.89809	21.4541	0.1526172	0.8371386	0.1632922	0.686328	0.313672	1.96724
54	-25.39927	-46.07424	20.67497	0.2540937	1.608924	0.1632922	0.798428	0.201572	1.96724
60	-35.30134	-57.86266	22.56131	1.210301	0.408317	0.1632922	0.531485	0.468515	0.6107218
66	-29.1111	-51.97093	22.85983	0.2464458	0.408317	0.1632922	0.295632	0.704368	1.334067
72	-31.51841	-53.72791	22.2095	0.4180819	1.529476	0.07424301	0.760719	0.239281	0.9686163
78	-25.63161	-49.75219	24.12058	0.1748534	0.3214317	0.03132188	0.654917	0.345083	0.928925
84	-27.77389	-50.88594	23.11205	1.026965	0.3124703	0.04265135	0.618302	0.381698	1.053437
90	-30.34986	-52.8045	22.45464	1.368596	0.5094711	0.04772707	0.580497	0.419503	0.9681725
96	-31.95096	-55.19276	23.2418	0.1190056	0.4142478	0.04772707	0.344785	0.655215	1.502444
102	-35.53924	-56.92796	21.38872	2.583784	0.4142478	0.09308391	0.816807	0.183193	0.3283565
108	-35.41471	-57.91362	22.49891	1.304205	0.4735115	0.1099994	0.498375	0.501625	0.3367371
114	-28.79912	-50.181	21.38189	0.5834666	0.3414192	0.05241823	0.208975	0.791025	2.520021
120	-35.83738	-54.94429	19.10691	0.1938065	1.929204	0.4071687	0.751424	0.248576	2.494471
126	-40.01941	-58.1244	18.10499	0.482495	3.434837	0.4071687	0.72311	0.27689	2.494471
132	-37.23439	-54.8187	17.58431	0.07066751	2.433261	1.580853	0.349769	0.650231	2.548702
138	-38.83046	-55.72429	16.89383	0.1992398	2.433261	1.311925	0.380907	0.619093	3.015475
144	-37.08339	-53.21472	16.13133	0.09293284	3.545599	1.864709	0.583496	0.416504	3.015475
150	-38.4902	-57.52165	19.03145	0.5828586	1.768679	2.246721	0.66899	0.33101	1.160792
156	-41.48949	-58.64802	17.15852	0.06759899	1.768679	5.250422	0.431577	0.568423	2.094701
162	-41.58216	-60.90831	19.32615	1.194741	2.914339	0.2529632	0.803264	0.196736	1.573608
168	-43.07631	-60.98784	17.91153	2.251996	4.003853	0.2529632	0.858405	0.141595	1.530985
174	-39.69199	-54.29025	14.59826	0.2375325	5.105341	0.3173941	0.544574	0.455426	4.487511
180	-40.92285	-58.00102	17.07818	1.995937	4.05682	0.2906979	0.523261	0.476739	2.201634
186	-46.30229	-59.30103	12.99874	3.373225	8.042139	3.391519	0.391348	0.608652	1.708532
192	-41.49863	-57.97059	16.47196	0.1837794	25.22813	0.5821947	0.807085	0.192915	1.509525
198	-38.92319	-54.7305	15.80731	0.7318552	23.49401	0.5821947	0.358123	0.641877	1.68759
204	-38.41305	-55.00221	16.58915	0.7538331	8.244028	1.466364	0.00792252	0.992077	1.706976
210	-38.18756	-52.80169	14.61414	1.016319	8.244028	2.100232	0.73453	0.26547	2.561237
216	-41.75625	-57.05562	15.29936	1.439473	8.698747	0.1690164	0.137282	0.862718	3.169142
222	-40.75705	-55.95443	15.19738	2.727889	9.383012	1.74149	0.824918	0.175082	0.2409405
228	-40.73378	-56.94911	16.21533	0.6927447	9.383012	1.652514	0.328776	0.671224	1.778794
234	-38.66096	-56.89233	18.23137	0.9142436	9.383012	0.4059076	0.784429	0.215571	1.075269
240	-44.58379	-59.28267	14.69888	1.0577	22.55655	0.1588916	0.700999	0.299001	2.829737
246	-34.92384	-53.93978	19.01594	0.9398582	3.400132	0.8896665	0.560309	0.439691	1.036761
252	-34.45075	-53.57679	19.12604	1.273207	1.957843	1.130033	0.598551	0.401449	1.036761
258	-39.06585	-55.79579	16.72993	1.273207	11.12837	0.2264056	0.780214	0.219786	2.03554
264	-37.78853	-54.73392	16.94539	0.5672226	6.883149	1.086525	0.780214	0.219786	1.994328
270	-38.04559	-53.98832	15.94273	1.879022	14.27365	1.251017	0.691926	0.308074	0.4682022
276	-39.49145	-57.34688	17.85543	1.299521	1.712234	0.9643027	0.847386	0.152614	2.190151
282	-35.40612	-51.08844	15.68232	0.3517081	3.80334	6.118546	0.82733	0.17267	2.110864
288	-35.82121	-50.4882	14.66698	0.9170881	3.408647	3.492218	0.577799	0.422201	2.965927
294	-33.68022	-49.23215	15.55192	1.373989	3.408647	3.492218	0.919279	0.0807208	2.129311
300	-35.24583	-53.05441	17.80859	0.6688012	3.408647	1.546884	0.629	0.371	1.747864
306	-35.24274	-52.4819	17.23915	0.370887	2.418965	4.415444	0.454789	0.545211	1.747864
312	-39.29477	-55.18441	15.88964	1.259662	6.833434	1.483745	0.768526	0.231474	2.023525
318	-39.08566	-58.08271	18.99705	0.2182358	1.659126	1.20776	0.675303	0.324697	2.023525
324	-38.01839	-54.15465	16.13626	0.4842097	5.901453	1.20776	0.735508	0.264492	2.638165
330	-50.29702	-61.69983	11.40281	3.694648	11.53945	8.656342	0.564035	0.435965	0.1378045
336	-47.71201	-61.3026	13.59059	1.927126	11.53945	8.656342	0.733142	0.266858	0.2772939
342	-38.61076	-54.2732	15.66244	1.927126	11.53945	2.103698	0.644063	0.355937	0.501088
348	-40.16954	-57.38531	17.21578	2.249346	11.53945	0.2435204	0.237628	0.762372	0.3080677
354	-42.9711	-59.67327	16.70217	2.56736	11.53945	0.2435204	0.961341	0.0386593	0.2069548
360	-47.39943	-64.55827	17.15884	2.492944	11.53945	0.209982	0.500698	0.499302	0.4436586
366	-46.19273	-61.1665	14.97377	2.066333	11.53945	2.588005	0.834152	0.165848	0.9915033
372	-45.20243	-60.80481	15.60237	1.773284	6.331959	0.6356824	0.550141	0.449859	2.491052
378	-41.94687	-60.32104	18.37416	1.264527	6.331959	0.3821286	0.963228	0.0367721	1.206506
384	-39.94241	-56.67481	16.7324	1.485233	10.01158	0.6098347	0.0343974	0.965603	1.480231
390	-35.82724	-52.1841	16.35686	1.270473	8.259352	1.498455	0.577906	0.422094	1.480231
396	-42.79526	-58.34622	15.55096	0.5494304	6.613875	3.919096	0.749129	0.250871	1.964869
402	-38.43408	-54.1209	15.68681	0.8402323	4.409699	2.440896	0.0588607	0.941139	2.454503
408	-38.91664	-55.66564	16.749	2.193517	4.409699	0.4423059	0.823627	0.176373	2.008815
414	-42.08019	-61.72264	19.64246	1.562292	2.502164	0.1158699	0.842788	0.157212	1.531408
420	-33.38926	-54.37232	20.98306	0.3215328	1.29547	0.06200125	0.83959	0.16041	2.14792
426	-45.14054	-59.45088	14.31034	1.753797	12.74141	1.535567	0.474792	0.525208	2.074071
432	-39.19648	-58.21268	19.0162	1.404885	3.59663	0.5984511	0.467524	0.532476	0.8513481
438	-41.03312	-57.52982	16.4967	2.091679	8.009278	1.332029	0.801633	0.198367	0.3177617
444	-38.91966	-54.35414	15.43448	0.8127877	51.36508	0.239423	0.395959	0.604041	1.299871
450	-41.99278	-56.93873	14.94595	0.7661592	84.59314	0.3009142	0.472001	0.527999	0.452712
456	-43.31637	-54.81878	11.50241	2.070378	84.59314	1.373935	0.77767	0.22233	1.417645
462	-34.93531	-58.3435	23.40819	0.7526082	0.041277	0.3232829	0.843249	0.156751	1.015436
468	-29.00097	-52.36655	23.36559	1.4738	0.1771701	0.04174945	0.356509	0.643491	0.3909839
474	-30.57281	-51.61392	21.04111	0.4979649	0.7251413	0.2541984	0.416809	0.583191	1.924004
480	-32.62718	-53.21105	20.58387	0.1822448	0.7251413	1.041411	0.135056	0.864944	1.643831
486	-34.3843	-54.71312	20.32882	0.1597932	0.7251413	1.326067	0.844496	0.155504	1.662542
492	-39.77319	-57.80358	18.03039	1.11326	1.006458	1.167253	0.835249	0.164751	2.435791
498	-37.76453	-57.41269	19.64816	0.5866659	1.006458	0.3399069	0.905794	0.0942057	2.435791
504	-43.43392	-59.472	16.03808	2.023613	1.967373	7.701415	0.299382	0.700618	0.9284058
510	-40.95517	-55.98554	15.03037	2.184976	1.967373	5.220916	0.84319	0.15681	2.025825
516	-40.9164	-57.61519	16.69879	0.9446166	1.888244	0.3411247	0.862508	0.137492	3.583356
522	-31.73948	-53.08629	21.34681	0.5589807	1.331244	0.4785263	0.7372	0.2628	0.6989086
528	-35.86833	-53.33302	17.4647	1.827393	2.042314	2.069494	0.674703	0.325297	1.370411
534	-32.44971	-49.04532	16.59561	1.616374	2.042314	7.3373	0.771398	0.228602	0.7818334
540	-33.85955	-51.10185	17.2423	0.9569369	3.067546	4.069429	0.862932	0.137068	1.151696
546	-34.14659	-52.26193	18.11534	0.8850951	3.067546	1.844777	0.79434	0.20566	1.311199
552	-33.79889	-51.89416	18.09527	1.542338	3.819641	1.216465	0.817252	0.182748	0.8779094
558	-37.48787	-57.75856	20.27069	1.836922	0.4454734	1.216465	0.639126	0.360874	0.5897954
564	-30.28731	-52.1561	21.86879	0.5602058	0.2628518	0.479801	0.44257	0.55743	1.533925
570	-30.09797	-52.11594	22.01797	0.4663461	0.7140041	0.479801	0.922344	0.0776559	0.7599254
576	-36.22312	-54.55771	18.33459	1.477303	0.9342181	4.699677	0.922344	0.0776559	0.5497084
582	-32.42748	-53.26919	20.84171	0.92638	0.9342181	0.4846719	0.724676	0.275324	1.225068
